OBJECTID,Agency (Primary),HQTA Type,Stop ID,Route ID,HQTA Details,Agency (Secondary),Agency (Primary) GTFS Feed,Agency (Secondary) GTFS Feed,Average Trips per Peak Hour,Metropolitan Planning Organization,Plan Name,x,y
2953,City and County of San Francisco,major_stop_bus,14843,5,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.51006,37.7732139990001
2954,City and County of San Francisco,major_stop_bus,14844,5R,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.50984,37.77169
2955,City and County of San Francisco,major_stop_bus,14844,5,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.50984,37.77169
2956,City and County of San Francisco,major_stop_bus,14844,18,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.50984,37.77169
2957,City and County of San Francisco,major_stop_bus,14845,19,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.422083,37.8063480000001
2958,City and County of San Francisco,major_stop_bus,14846,19,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.417415,37.7832280000001
2959,City and County of San Francisco,major_stop_bus,14847,19,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.417106,37.7816930010001
2960,City and County of San Francisco,major_stop_bus,14848,19,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.416545,37.7789010000001
2961,City and County of San Francisco,major_stop_bus,14851,19,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.417792,37.785084
2962,City and County of San Francisco,major_stop_bus,14852,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.464086,37.758605001
2963,City and County of San Francisco,major_stop_bus,14852,44,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,5.33, , ,-122.464086,37.758605001
2964,City and County of San Francisco,major_stop_bus,14853,44,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.463879,37.758471
2965,City and County of San Francisco,major_stop_bus,14853,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.463879,37.758471
2966,City and County of San Francisco,major_stop_bus,14854,44,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,5.33, , ,-122.465804,37.7585240000001
2967,City and County of San Francisco,major_stop_bus,14854,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,5.33, , ,-122.465804,37.7585240000001
2968,City and County of San Francisco,major_stop_bus,14855,66,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.466049999,37.7583900000001
2969,City and County of San Francisco,major_stop_bus,14856,66,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.46793,37.7584000000001
2970,City and County of San Francisco,major_stop_bus,14863,27,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.415670001,37.7910900000001
2971,City and County of San Francisco,major_stop_bus,14864,27,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.416040001,37.7929500000001
2972,City and County of San Francisco,major_stop_bus,14865,27,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.4147,37.7864300000001
2973,City and County of San Francisco,major_stop_bus,14867,27,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.41453,37.7855000000001
2974,City and County of San Francisco,major_stop_bus,14869,27,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.414875,37.787313
2975,City and County of San Francisco,major_stop_bus,14870,27,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.67, , ,-122.41586,37.79206
2976,City and County of San Francisco,major_stop_bus,14878,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.461345999,37.7511190000001
2977,City and County of San Francisco,major_stop_bus,14878,36,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,5, , ,-122.461345999,37.7511190000001
2978,City and County of San Francisco,major_stop_bus,14878,44,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,5, , ,-122.461345999,37.7511190000001
2979,City and County of San Francisco,major_stop_bus,14881,8BX,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.25, , ,-122.449979,37.7221210000001
2980,City and County of San Francisco,major_stop_bus,14881,91,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.25, , ,-122.449979,37.7221210000001
2981,City and County of San Francisco,major_stop_bus,14881,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3.25, , ,-122.449979,37.7221210000001
2982,City and County of San Francisco,major_stop_bus,14881,8,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.449979,37.7221210000001
2983,City and County of San Francisco,major_stop_bus,14882,8,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.45007,37.721978
2984,City and County of San Francisco,major_stop_bus,14882,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.45007,37.721978
2985,City and County of San Francisco,major_stop_bus,14882,91,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.45007,37.721978
2986,City and County of San Francisco,major_stop_bus,14882,8BX,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.45007,37.721978
2987,City and County of San Francisco,major_stop_bus,14886,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.440873999,37.7164730000001
2988,City and County of San Francisco,major_stop_bus,14886,91,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.440873999,37.7164730000001
2989,City and County of San Francisco,major_stop_bus,14886,8BX,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.440873999,37.7164730000001
2990,City and County of San Francisco,major_stop_bus,14886,8,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.440873999,37.7164730000001
2991,City and County of San Francisco,major_stop_bus,14886,54,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.440873999,37.7164730000001
2992,City and County of San Francisco,major_stop_bus,14888,91,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.433029999,37.712948
2993,City and County of San Francisco,major_stop_bus,14888,8,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.433029999,37.712948
2994,City and County of San Francisco,major_stop_bus,14888,8BX,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,0, , ,-122.433029999,37.712948
2995,City and County of San Francisco,major_stop_bus,14889,91,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.433957,37.713332
2996,City and County of San Francisco,major_stop_bus,14889,8BX,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.433957,37.713332
2997,City and County of San Francisco,major_stop_bus,14889,8,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.433957,37.713332
2998,City and County of San Francisco,major_stop_bus,14889,54,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.433957,37.713332
2999,City and County of San Francisco,major_stop_bus,14894,8BX,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.432068001,37.712885
3000,City and County of San Francisco,major_stop_bus,14894,8,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.432068001,37.712885
3001,City and County of San Francisco,major_stop_bus,14894,91,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.432068001,37.712885
3002,City and County of San Francisco,major_stop_bus,14910,29,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,6.67, , ,-122.457250999,37.7199620000001
3003,City and County of San Francisco,major_stop_bus,14913,54,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,3, , ,-122.45421,37.7199900000001
3004,City and County of San Francisco,major_stop_bus,14915,29,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,6.67, , ,-122.456232,37.7199620000001
3005,City and County of San Francisco,major_stop_bus,14946,37,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.448731,37.7698389990001
3006,City and County of San Francisco,major_stop_bus,14946,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.448731,37.7698389990001
3007,City and County of San Francisco,major_stop_bus,14946,NBUS,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.448731,37.7698389990001
3008,City and County of San Francisco,major_stop_bus,14946,33,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.448731,37.7698389990001
3009,City and County of San Francisco,major_stop_bus,14946,NOWL,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.448731,37.7698389990001
3010,City and County of San Francisco,major_stop_bus,14946,7,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.33, , ,-122.448731,37.7698389990001
3011,City and County of San Francisco,major_stop_bus,14947,37,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.448433,37.769777
3012,City and County of San Francisco,major_stop_bus,14947,7,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.448433,37.769777
3013,City and County of San Francisco,major_stop_bus,14947,NOWL,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.448433,37.769777
3014,City and County of San Francisco,major_stop_bus,14947,NBUS,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.448433,37.769777
3015,City and County of San Francisco,major_stop_bus,14947,33,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4.67, , ,-122.448433,37.769777
3016,City and County of San Francisco,major_stop_bus,14947,43,intersection_2_bus_routes_same_operator,City and County of San Francisco,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TRg==,4, , ,-122.448433,37.769777
