STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,pop_23,white_23,B19001_001E_x,hinc_23,mhval_23,mhval_23_se,mrent_23,mrent_23_se,total_25_23,total_25_col_bd_23,total_25_col_md_23,total_25_col_pd_23,state_x,county_x,tract_x,total_25_col_phd_23,tot_units_built_23,units_40_49_built_23,units_39_early_built_23,ohu_23,rhu_23,mmhcosts_23,iinc_23,B19001_001E_y,I_10000_23,I_15000_23,I_20000_23,I_25000_23,I_30000_23,I_35000_23,I_40000_23,I_45000_23,I_50000_23,I_60000_23,I_75000_23,I_100000_23,I_125000_23,I_150000_23,I_200000_23,I_201000_23,mov_wc_w_income_23,mov_wc_9000_23,mov_wc_15000_23,mov_wc_25000_23,mov_wc_35000_23,mov_wc_50000_23,mov_wc_65000_23,mov_wc_75000_23,mov_wc_76000_more_23,mov_oc_w_income_23,mov_oc_9000_23,mov_oc_15000_23,mov_oc_25000_23,mov_oc_35000_23,mov_oc_50000_23,mov_oc_65000_23,mov_oc_75000_23,mov_oc_76000_more_23,mov_os_w_income_23,mov_os_9000_23,mov_os_15000_23,mov_os_25000_23,mov_os_35000_23,mov_os_50000_23,mov_os_65000_23,mov_os_75000_23,mov_os_76000_more_23,mov_fa_w_income_23,mov_fa_9000_23,mov_fa_15000_23,mov_fa_25000_23,mov_fa_35000_23,mov_fa_50000_23,mov_fa_65000_23,mov_fa_75000_23,mov_fa_76000_more_23,FIPS,mhval_19,mhval_19_se,mrent_19,mrent_19_se,mov_wc_w_income_19,mov_wc_9000_19,mov_wc_15000_19,mov_wc_25000_19,mov_wc_35000_19,mov_wc_50000_19,mov_wc_65000_19,mov_wc_75000_19,state_y,county_y,tract_y,mov_wc_76000_more_19,mov_oc_w_income_19,mov_oc_9000_19,mov_oc_15000_19,mov_oc_25000_19,mov_oc_35000_19,mov_oc_50000_19,mov_oc_65000_19,mov_oc_75000_19,mov_oc_76000_more_19,mov_os_w_income_19,mov_os_9000_19,mov_os_15000_19,mov_os_25000_19,mov_os_35000_19,mov_os_50000_19,mov_os_65000_19,mov_os_75000_19,mov_os_76000_more_19,mov_fa_w_income_19,mov_fa_9000_19,mov_fa_15000_19,mov_fa_25000_19,mov_fa_35000_19,mov_fa_50000_19,mov_fa_65000_19,mov_fa_75000_19,mov_fa_76000_more_19,iinc_19,pct_renter,pct_nonwhite,pct_college,rent_growth,val_growth,is_low_income,high_renter,low_education,high_market_pressure,at_risk_displacement
06,085,512023,1400000US06085512023,06085512023,5120.23,Census Tract 5120.23,CA,Santa Clara County,California,CT,949056,0,"POLYGON ((-121.830906 37.258772, -121.823309 37.258857, -121.819358 37.258884, -121.817826 37.257032, -121.817589 37.256384, -121.817608 37.252572, -121.817494 37.251459, -121.821818 37.251426, -121.825074 37.251398, -121.830838 37.251288, -121.830811 37.25477, -121.830902 37.258072, -121.830906 37.258772))",5431,1012,1894,114000.0,674700.0,30241.0,2462.0,277.0,3741,775,443,37,6,85,512023,62,2024,0,0,939,955,2499.0,54117.0,1894,6,0,18,37,28,15,6,36,24,184,116,401,152,258,356,257,483,0,42,0,28,53,19,33,308,96,10,0,17,19,18,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06085512023,474900.0,37738.0,2133.0,196.0,363,36,21,64,48,51,57,7,6,85,512023,79,67,9,12,6,15,8,6,0,11,25,14,0,0,0,0,0,0,11,28,0,12,16,0,0,0,0,0,41865.0,0.5042238648363252,0.8136623089670411,0.3520449077786688,0.15424285044538208,0.42072015161086546,True,True,True,True,At Risk
06,085,512052,1400000US06085512052,06085512052,5120.52,Census Tract 5120.52,CA,Santa Clara County,California,CT,1471610,64209,"POLYGON ((-121.875315 37.250817, -121.874507 37.250839, -121.870167 37.250475, -121.86655 37.25041, -121.858876 37.250358, -121.854426 37.250315, -121.855561 37.24712, -121.855891 37.246194, -121.857941 37.240472, -121.860267 37.242261, -121.862397 37.241656, -121.863464 37.241686, -121.86625 37.242339, -121.867378 37.242606, -121.868973 37.242995, -121.870913 37.243307, -121.8714 37.243272, -121.874926 37.242606, -121.874794 37.243757, -121.874725 37.245554, -121.874767 37.246142, -121.875315 37.250817))",4451,1663,1748,119076.0,739000.0,264563.0,3204.0,96.0,3304,820,459,61,6,85,512052,145,1779,0,0,775,973,3032.0,50155.0,1748,52,32,14,10,0,24,31,22,47,89,202,103,297,208,255,362,243,0,0,0,30,32,19,39,123,18,0,0,3,0,0,0,0,15,18,0,13,0,0,0,0,0,5,12,0,0,0,0,0,0,12,0,06085512052,463500.0,70098.0,2647.0,154.0,377,0,28,11,76,90,8,0,6,85,512052,164,79,38,9,14,0,0,0,0,18,32,17,0,0,0,0,0,0,15,19,9,0,0,0,0,10,0,0,51415.0,0.5566361556064073,0.6263760952594922,0.449455205811138,0.21042689837551945,0.5943905070118662,False,True,True,True,Stable / Higher Income
06,085,511910,1400000US06085511910,06085511910,5119.10,Census Tract 5119.10,CA,Santa Clara County,California,CT,2268922,0,"POLYGON ((-121.881345 37.221896, -121.876552 37.221994, -121.872575 37.222088, -121.869602 37.222151, -121.867314 37.221353, -121.867205 37.214833, -121.865684 37.214836, -121.862869 37.213738, -121.86023 37.2103, -121.857798 37.210288, -121.858902 37.207939, -121.85879 37.204448, -121.859389 37.204198, -121.859551 37.204348, -121.860706 37.20481, -121.862076 37.204874, -121.863172 37.204353, -121.867884 37.204917, -121.869988 37.204294, -121.873625 37.205499, -121.87162 37.207439, -121.873503 37.208212, -121.874047 37.209928, -121.875733 37.21138, -121.875543 37.214671, -121.877474 37.215874, -121.87788 37.217795, -121.88126 37.220046, -121.882074 37.221706, -121.881345 37.221896))",3121,1673,1089,250001.0,2000001.0,,3501.0,,2269,921,572,98,6,85,511910,76,1098,9,13,971,118,4001.0,124063.0,1089,29,0,0,0,29,0,0,33,0,13,19,23,31,31,65,816,84,0,7,7,0,16,0,0,54,13,0,0,0,0,0,0,0,13,40,19,12,0,0,0,9,0,0,28,0,10,0,0,0,0,0,18,06085511910,1549700.0,69866.0,3501.0,,57,0,0,8,0,0,4,9,6,85,511910,36,28,0,0,0,0,0,9,0,19,57,12,0,0,0,0,11,0,34,32,0,0,0,32,0,0,0,0,93705.0,0.10835629017447199,0.46395386094200575,0.7346848832084619,0.0,0.29057301413176745,False,False,False,True,Stable / Higher Income
06,085,507206,1400000US06085507206,06085507206,5072.06,Census Tract 5072.06,CA,Santa Clara County,California,CT,3237429,0,"POLYGON ((-122.002453 37.241506, -122.000727 37.242187, -121.997099 37.243909, -121.996015 37.2464, -121.995303 37.246619, -121.995757 37.247884, -121.995425 37.250288, -121.99518 37.25081, -121.99514 37.25092, -121.99414 37.25083, -121.990806 37.250563, -121.989792 37.250425, -121.98788 37.250286, -121.986692 37.250183, -121.98527 37.25008, -121.98164 37.25112, -121.981013 37.252436, -121.98091 37.252416, -121.980513 37.251896, -121.980084 37.249607, -121.979329 37.249546, -121.979576 37.252428, -121.979979 37.254317, -121.978095 37.253865, -121.977262 37.251135, -121.976723 37.249334, -121.973908 37.251445, -121.96918 37.25084, -121.97154 37.2478, -121.97258 37.24683, -121.973462 37.246065, -121.97451 37.24512, -121.97545 37.24342, -121.97662 37.24118, -121.97687 37.23966, -121.97701 37.23844, -121.979601 37.237117, -121.9838 37.23848, -121.982128 37.240999, -121.985328 37.239996, -121.985866 37.238411, -121.98381 37.237392, -121.986205 37.235754, -121.981859 37.234449, -121.984223 37.231078, -121.98434 37.231146, -121.984581 37.231291, -121.989589 37.234165, -121.990512 37.23475, -121.994529 37.238084, -121.99518 37.23861, -121.996438 37.239589, -121.997014 37.239942, -121.9988 37.24071, -122.000899 37.241189, -122.001793 37.241374, -122.002383 37.241492, -122.002453 37.241506))",2690,1713,956,250001.0,2000001.0,,3501.0,,1962,790,519,225,6,85,507206,140,1073,66,55,902,54,4001.0,121818.0,956,21,4,16,8,0,0,14,9,6,13,8,7,42,57,91,660,109,12,11,0,0,0,7,0,79,11,0,0,0,0,0,6,0,5,20,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,06085507206,2000001.0,,2964.0,1162.0,55,16,6,0,0,0,0,0,6,85,507206,33,36,0,0,0,5,0,4,0,27,20,0,0,6,0,0,0,0,14,7,0,0,0,0,0,0,0,7,96818.0,0.056485355648535567,0.36319702602230486,0.8532110091743119,0.1811740890688259,0.0,False,False,False,False,Stable / Higher Income
06,085,504002,1400000US06085504002,06085504002,5040.02,Census Tract 5040.02,CA,Santa Clara County,California,CT,1026358,0,"POLYGON ((-121.840908 37.359656, -121.83614 37.361895, -121.835192 37.362334, -121.833063 37.359587, -121.831667 37.357576, -121.831108 37.356769, -121.830816 37.355345, -121.83008 37.354993, -121.829067 37.354188, -121.827118 37.351127, -121.827006 37.350833, -121.830599 37.348379, -121.832647 37.346986, -121.832996 37.347358, -121.834369 37.348827, -121.836786 37.351401, -121.837798 37.352481, -121.837878 37.354077, -121.838531 37.355648, -121.840908 37.359656))",6358,247,1401,89720.0,927400.0,88216.0,2441.0,174.0,3994,632,81,21,6,85,504002,15,1483,34,32,785,616,2452.0,36264.0,1401,41,18,29,0,14,42,30,36,138,44,144,220,108,110,155,272,340,0,107,102,31,64,17,0,19,75,0,0,65,0,0,0,10,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06085504002,632300.0,30668.0,1891.0,242.0,221,83,52,11,44,0,0,0,6,85,504002,31,30,0,0,0,0,0,0,0,30,32,0,0,0,32,0,0,0,0,67,21,28,8,10,0,0,0,0,29554.0,0.43968593861527483,0.9611513054419629,0.18753129694541812,0.29085140137493387,0.466708840740155,True,True,True,True,At Risk
06,085,503506,1400000US06085503506,06085503506,5035.06,Census Tract 5035.06,CA,Santa Clara County,California,CT,999855,0,"POLYGON ((-121.832647 37.346986, -121.830599 37.348379, -121.827006 37.350833, -121.824889 37.347654, -121.822848 37.344718, -121.821967 37.343463, -121.820407 37.341242, -121.820054 37.340738, -121.821871 37.339728, -121.826323 37.336712, -121.830159 37.340671, -121.834837 37.3455, -121.832647 37.346986))",6736,216,1240,107091.0,879400.0,28272.0,2838.0,227.0,4091,373,36,28,6,85,503506,9,1284,0,0,632,608,2606.0,39463.0,1240,12,42,17,8,3,0,21,0,21,78,84,282,156,105,132,279,121,11,1,0,27,28,23,0,31,17,0,0,0,8,0,0,0,9,6,0,6,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,06085503506,599600.0,18526.0,2166.0,165.0,224,18,79,44,0,38,30,8,6,85,503506,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,26947.0,0.49032258064516127,0.9679334916864608,0.10901979956000978,0.31024930747922436,0.4666444296197465,True,True,True,True,At Risk
06,085,503902,1400000US06085503902,06085503902,5039.02,Census Tract 5039.02,CA,Santa Clara County,California,CT,1025952,0,"POLYGON ((-121.835609 37.37511, -121.833292 37.37665, -121.831985 37.377531, -121.831846 37.377626, -121.831374 37.377944, -121.830554 37.3785, -121.828884 37.379632, -121.828045 37.380202, -121.826096 37.378349, -121.825044 37.377389, -121.823567 37.376806, -121.821144 37.375855, -121.821254 37.375661, -121.82345 37.372233, -121.824052 37.371259, -121.824386 37.370728, -121.825211 37.369394, -121.825346 37.369186, -121.826694 37.366961, -121.827928 37.365737, -121.828625 37.366495, -121.831641 37.370036, -121.831968 37.370466, -121.832223 37.370826, -121.832528 37.371219, -121.833362 37.372268, -121.835609 37.37511))",6441,635,1541,104009.0,903100.0,65120.0,2316.0,213.0,4226,597,99,22,6,85,503902,0,1620,605,88,967,574,2544.0,40844.0,1541,0,14,24,10,77,0,57,31,31,66,151,247,246,132,192,263,478,81,0,12,57,235,73,0,20,70,28,0,5,5,0,32,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,06085503902,644000.0,22783.0,1848.0,107.0,357,82,53,26,35,81,50,0,6,85,503902,30,144,82,0,0,16,30,0,8,8,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,35988.0,0.372485399091499,0.9014128240956373,0.1699006152389967,0.2532467532467532,0.40232919254658384,True,False,True,True,At Risk
06,085,503003,1400000US06085503003,06085503003,5030.03,Census Tract 5030.03,CA,Santa Clara County,California,CT,1938825,0,"POLYGON ((-121.894021 37.271258, -121.885885 37.273403, -121.877855 37.275517, -121.876789 37.2757, -121.876281 37.274587, -121.878056 37.272583, -121.878123 37.271141, -121.878073 37.268275, -121.877188 37.265769, -121.875611 37.263275, -121.876587 37.262998, -121.876679 37.262985, -121.87825 37.26268, -121.885328 37.260693, -121.890285 37.259372, -121.891554 37.262468, -121.89265 37.265152, -121.89377 37.26788, -121.89496 37.270796, -121.894021 37.271258))",5071,2566,1828,193542.0,1467900.0,76272.0,3114.0,774.0,3586,1025,812,111,6,85,503003,176,1880,20,0,1611,217,3323.0,98063.0,1828,67,12,29,10,10,0,0,9,0,115,106,61,125,156,263,865,96,0,0,0,9,25,0,0,62,76,33,0,0,0,0,0,0,43,57,0,0,37,0,0,9,0,11,0,0,0,0,0,0,0,0,0,06085503003,979700.0,48699.0,3024.0,456.0,202,11,0,60,18,16,20,0,6,85,503003,77,47,10,0,0,11,0,0,0,26,19,0,0,0,0,0,0,0,19,27,0,12,15,0,0,0,0,0,60963.0,0.1187089715536105,0.4939854072175114,0.5923034021193531,0.02976190476190476,0.4983158109625396,False,False,False,True,Stable / Higher Income
06,085,502907,1400000US06085502907,06085502907,5029.07,Census Tract 5029.07,CA,Santa Clara County,California,CT,1251551,0,"POLYGON ((-121.904403 37.268014, -121.90376 37.26819, -121.89586 37.270369, -121.89496 37.270796, -121.89377 37.26788, -121.89265 37.265152, -121.891554 37.262468, -121.890285 37.259372, -121.893385 37.257842, -121.896858 37.25615, -121.898344 37.255414, -121.899493 37.256948, -121.900568 37.258691, -121.901002 37.259729, -121.901197 37.26019, -121.902168 37.262567, -121.903287 37.26529, -121.903939 37.266243, -121.904661 37.267944, -121.904403 37.268014))",3811,1958,1338,205313.0,1457900.0,85822.0,3501.0,,2841,1089,491,46,6,85,502907,74,1366,7,21,1062,276,2934.0,67284.0,1338,18,10,0,42,9,26,0,62,17,17,98,91,86,64,114,684,194,2,20,0,0,31,21,0,120,18,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,06085502907,953200.0,34727.0,3004.0,341.0,135,21,5,0,22,12,22,17,6,85,502907,36,95,21,16,34,0,0,0,0,24,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47628.0,0.2062780269058296,0.48622408816583573,0.598380851812742,0.16544607190412783,0.5294796475031472,False,False,False,True,Stable / Higher Income
06,085,502901,1400000US06085502901,06085502901,5029.01,Census Tract 5029.01,CA,Santa Clara County,California,CT,1882495,0,"POLYGON ((-121.9334 37.275233, -121.932882 37.276062, -121.932623 37.276546, -121.932239 37.277433, -121.931996 37.278174, -121.931834 37.278841, -121.931642 37.280181, -121.930034 37.280247, -121.92705 37.281482, -121.923512 37.280962, -121.923544 37.281419, -121.922455 37.282627, -121.922505 37.280932, -121.923501 37.278353, -121.923231 37.277046, -121.921484 37.274366, -121.920896 37.273384, -121.920843 37.271511, -121.920843 37.270304, -121.922137 37.267602, -121.922224 37.267402, -121.922322 37.267001, -121.922321 37.261749, -121.925904 37.261743, -121.928158 37.261741, -121.928529 37.26174, -121.931411 37.261742, -121.931609 37.269474, -121.931908 37.270217, -121.932917 37.272551, -121.933831 37.274667, -121.9334 37.275233))",6199,3313,2199,142330.0,1426100.0,50542.0,2823.0,300.0,4249,1050,1053,130,6,85,502901,64,2318,28,17,1232,967,3065.0,50859.0,2199,17,0,125,72,70,132,0,18,0,65,90,243,141,132,251,843,444,57,13,0,25,96,0,0,253,51,4,0,23,0,0,0,0,24,0,0,0,0,0,0,0,0,0,293,194,99,0,0,0,0,0,0,06085502901,989700.0,70959.0,1912.0,166.0,251,25,18,37,0,0,41,27,6,85,502901,103,21,0,0,5,0,0,16,0,0,16,0,0,16,0,0,0,0,0,11,0,0,0,0,0,0,0,11,57556.0,0.43974533879035926,0.46555896112276174,0.5405977877147564,0.4764644351464435,0.4409416995049005,False,True,True,True,Stable / Higher Income
06,085,502302,1400000US06085502302,06085502302,5023.02,Census Tract 5023.02,CA,Santa Clara County,California,CT,674195,0,"POLYGON ((-121.913856 37.310788, -121.912938 37.310999, -121.90692 37.311062, -121.906909 37.311664, -121.904144 37.312624, -121.903923 37.312416, -121.903625 37.311995, -121.901078 37.308468, -121.910453 37.304209, -121.912553 37.303886, -121.913169 37.303883, -121.913602 37.303883, -121.913606 37.304417, -121.913606 37.304509, -121.913621 37.306578, -121.913628 37.307067, -121.913629 37.307159, -121.913629 37.307859, -121.913657 37.31009, -121.913856 37.310788))",3417,1486,1337,122429.0,1776800.0,320978.0,2235.0,121.0,2605,719,338,87,6,85,502302,80,1369,80,172,401,936,2361.0,59208.0,1337,12,6,0,30,0,0,52,15,49,38,110,147,238,191,120,329,332,69,0,0,34,0,126,0,103,70,21,0,11,0,0,0,16,22,27,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,06085502302,1519700.0,143165.0,1915.0,98.0,83,9,0,0,0,14,18,0,6,85,502302,42,74,10,0,39,0,11,7,0,7,90,13,8,0,11,13,22,10,13,35,7,0,0,0,0,0,0,28,52778.0,0.700074794315632,0.5651155984781973,0.46986564299424183,0.1671018276762402,0.1691781272619596,False,True,True,True,Stable / Higher Income
06,085,511400,1400000US06085511400,06085511400,5114,Census Tract 5114,CA,Santa Clara County,California,CT,1536652,0,"POLYGON ((-122.15586 37.43833, -122.153444 37.439208, -122.14321 37.44215, -122.14311 37.44209, -122.140763 37.440619, -122.13941 37.43975, -122.13702 37.43825, -122.13622 37.43781, -122.13304 37.43575, -122.13992 37.42886, -122.14 37.42847, -122.14002 37.42812, -122.142334 37.42958, -122.144159 37.430732, -122.1467 37.432336, -122.150418 37.434683, -122.15614 37.43826, -122.15586 37.43833))",3745,1944,1365,250001.0,2000001.0,,3501.0,,2675,842,884,196,6,85,511400,477,1452,162,677,875,490,4001.0,176679.0,1365,18,12,0,12,0,0,11,2,0,16,7,45,29,72,96,1045,139,0,15,0,0,0,0,0,124,39,0,0,0,0,0,0,0,39,151,11,0,0,0,0,26,13,101,42,0,18,0,0,0,0,0,24,06085511400,2000001.0,,3140.0,269.0,210,9,22,27,0,9,20,0,6,85,511400,123,15,0,7,0,8,0,0,0,0,75,43,0,0,0,0,12,0,20,21,14,0,0,0,0,0,0,7,100417.0,0.358974358974359,0.4809078771695594,0.896822429906542,0.11496815286624204,0.0,False,False,False,False,Stable / Higher Income
06,085,509403,1400000US06085509403,06085509403,5094.03,Census Tract 5094.03,CA,Santa Clara County,California,CT,526424,0,"POLYGON ((-122.10188 37.39583, -122.10125 37.39684, -122.09995 37.39898, -122.09747 37.40298, -122.09367 37.40147, -122.091716 37.400694, -122.09256 37.39918, -122.09375 37.39728, -122.09412 37.39669, -122.09457 37.39595, -122.096453 37.392986, -122.09731 37.39361, -122.101116 37.395307, -122.10198 37.39569, -122.10188 37.39583))",4625,1574,2049,168869.0,718000.0,126265.0,2906.0,182.0,3278,841,691,206,6,85,509403,421,2405,66,0,171,1878,2876.0,93707.0,2049,32,0,0,34,0,0,189,98,10,0,4,282,92,180,201,927,516,21,0,0,0,79,14,0,402,155,42,0,22,0,16,0,20,55,128,13,15,0,20,0,20,0,60,61,0,0,18,0,0,0,0,43,06085509403,1035700.0,127291.0,2358.0,125.0,623,49,0,0,69,0,55,41,6,85,509403,409,272,46,48,0,0,59,0,15,104,276,9,27,30,0,16,35,8,151,179,59,0,12,8,29,0,13,58,54388.0,0.9165446559297218,0.6596756756756756,0.6586333129957291,0.23240033927056827,-0.30674905860770496,False,True,False,True,Stable / Higher Income
06,085,512307,1400000US06085512307,06085512307,5123.07,Census Tract 5123.07,CA,Santa Clara County,California,CT,5467058,0,"POLYGON ((-121.65773 37.10601, -121.649139 37.110712, -121.648061 37.111306, -121.645743 37.112528, -121.64084 37.11377, -121.63771 37.11501, -121.636878 37.113473, -121.63979 37.11187, -121.64072 37.11097, -121.635533 37.107757, -121.630647 37.104689, -121.623215 37.100054, -121.61835 37.097, -121.616755 37.095637, -121.616454 37.095273, -121.61481 37.09259, -121.62718 37.08799, -121.62765 37.0876, -121.62941 37.08847, -121.630393 37.088709, -121.63451 37.08843, -121.63605 37.08867, -121.63757 37.08936, -121.639401 37.091256, -121.64128 37.09254, -121.64546 37.09305, -121.64631 37.0942, -121.649297 37.098369, -121.64998 37.09933, -121.65141 37.10137, -121.653108 37.102617, -121.656323 37.104944, -121.65773 37.10601))",6804,2859,2243,149531.0,1076000.0,48748.0,1750.0,327.0,4453,1092,510,117,6,85,512307,34,2357,29,0,1730,513,2454.0,55806.0,2243,3,0,32,12,71,21,166,24,18,98,101,189,169,222,291,826,318,23,1,29,10,77,28,0,150,48,1,0,0,0,15,22,0,10,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,06085512307,846700.0,38481.0,2427.0,394.0,272,21,0,0,14,38,0,0,6,85,512307,199,15,0,0,0,0,0,14,1,0,35,0,0,0,14,8,0,0,13,25,13,0,0,0,0,0,0,12,58378.0,0.22871154703522067,0.5798059964726632,0.3936671906579834,-0.27894519983518745,0.27081610960198416,False,False,True,True,Stable / Higher Income
06,085,501300,1400000US06085501300,06085501300,5013,Census Tract 5013,CA,Santa Clara County,California,CT,747097,0,"POLYGON ((-121.881038 37.340693, -121.87715 37.342542, -121.873875 37.344095, -121.871133 37.342131, -121.870572 37.340458, -121.869947 37.337917, -121.868321 37.337039, -121.868758 37.336264, -121.871505 37.334938, -121.875381 37.333102, -121.877529 37.335985, -121.878607 37.337431, -121.881038 37.340693))",4076,1565,1134,134185.0,1446200.0,121400.0,2137.0,201.0,2437,710,481,71,6,85,501300,125,1299,59,736,604,530,2430.0,35629.0,1134,6,28,31,75,60,25,11,70,25,9,36,69,91,90,121,387,595,157,65,38,23,71,50,25,166,326,48,41,135,28,15,32,0,27,38,8,6,0,0,12,3,0,9,0,0,0,0,0,0,0,0,0,06085501300,992800.0,79194.0,1750.0,221.0,525,209,15,102,8,48,35,0,6,85,501300,108,80,52,7,12,0,9,0,0,0,54,43,0,11,0,0,0,0,0,37,31,0,0,0,0,6,0,0,21209.0,0.4673721340388007,0.616045142296369,0.5691423881821912,0.22114285714285714,0.45668815471394036,False,True,False,True,Stable / Higher Income
06,085,506502,1400000US06085506502,06085506502,5065.02,Census Tract 5065.02,CA,Santa Clara County,California,CT,3021395,50285,"POLYGON ((-121.96086 37.26301, -121.95612 37.26908, -121.95388 37.27215, -121.95276 37.27365, -121.949736 37.277842, -121.94968 37.28068, -121.94975 37.28702, -121.94978 37.29065, -121.9498 37.29431, -121.93832 37.294389, -121.93751 37.29284, -121.936264 37.28957, -121.936761 37.28701, -121.937526 37.285708, -121.943081 37.281164, -121.944808 37.279277, -121.945437 37.278107, -121.94675 37.27295, -121.94691 37.272324, -121.946943 37.272136, -121.94724 37.27076, -121.947843 37.268308, -121.949021 37.265192, -121.9503 37.26299, -121.953424 37.258809, -121.953844 37.258209, -121.954012 37.258383, -121.956227 37.260799, -121.96196 37.26158, -121.96086 37.26301))",4897,2628,2154,156354.0,1236700.0,338165.0,3030.0,485.0,3546,1292,674,127,6,85,506502,165,2440,166,250,911,1243,3202.0,89975.0,2154,26,0,38,17,16,58,31,0,45,34,203,314,79,164,433,696,517,61,40,18,0,123,20,0,255,149,0,0,55,19,13,0,0,62,220,0,0,0,20,22,32,56,90,0,0,0,0,0,0,0,0,0,06085506502,887800.0,78737.0,2310.0,176.0,324,24,32,18,0,13,32,0,6,85,506502,205,99,15,0,0,29,13,0,0,42,123,0,0,1,0,6,30,0,86,0,0,0,0,0,0,0,0,0,65750.0,0.5770659238625813,0.46334490504390446,0.6367738296672307,0.3116883116883117,0.39299391754899754,False,True,False,True,Stable / Higher Income
06,085,503402,1400000US06085503402,06085503402,5034.02,Census Tract 5034.02,CA,Santa Clara County,California,CT,728586,0,"POLYGON ((-121.840183 37.327249, -121.836705 37.329635, -121.833859 37.326883, -121.831756 37.328287, -121.830305 37.326829, -121.830089 37.32661, -121.828937 37.325449, -121.825893 37.322371, -121.828906 37.320302, -121.831763 37.318457, -121.834141 37.320916, -121.836283 37.323114, -121.836761 37.323582, -121.840183 37.327249))",4594,200,1001,77153.0,832400.0,59647.0,2128.0,96.0,2668,314,31,40,6,85,503402,10,1056,0,23,425,576,2183.0,28333.0,1001,43,57,59,20,69,17,38,10,24,92,56,58,101,15,109,233,153,44,24,0,23,45,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,0,0,12,0,0,0,0,06085503402,606500.0,27170.0,1522.0,172.0,191,78,32,15,38,16,0,0,6,85,503402,12,31,7,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,20659.0,0.5754245754245755,0.956464954288202,0.14805097451274363,0.39816031537450725,0.3724649629018961,True,True,True,True,At Risk
06,085,503710,1400000US06085503710,06085503710,5037.10,Census Tract 5037.10,CA,Santa Clara County,California,CT,601268,0,"POLYGON ((-121.855465 37.352735, -121.851126 37.354892, -121.849189 37.355812, -121.846819 37.356937, -121.845124 37.35774, -121.843454 37.358473, -121.840908 37.359656, -121.838531 37.355648, -121.840163 37.355667, -121.846795 37.352655, -121.852651 37.34985, -121.855465 37.352735))",3358,77,1027,58956.0,938600.0,91821.0,1167.0,204.0,2041,382,24,27,6,85,503710,30,1152,47,65,254,773,1331.0,34133.0,1027,14,73,24,213,0,46,18,38,14,109,64,124,33,25,161,71,163,19,0,76,31,0,12,0,25,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06085503710,657700.0,107090.0,972.0,244.0,111,39,0,29,0,37,0,6,6,85,503710,0,40,9,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25723.0,0.7526777020447907,0.9770696843359142,0.22684958353748164,0.2006172839506173,0.4270944199483047,True,True,True,True,At Risk
